Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-04,257,"ТОВ ""Телерадіокомпанія ""НБМ-радіо""","м. Київ, вул. Кирилівська, буд. 104А",34818518,"+;1212;оплата ефірного часу на радіо згідно з рахунком №64 від 02.07.19, у т.ч. ПДВ 20% = 5 940,00 грн.,",35640,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-04,258,"ПрАТ ""Наше радіо""","м. Київ, вул. Отто Шмідта, буд. 6",23530551,"+;1212;оплата ефірного часу на радіо згідно з рахунком №71 від 02.07.19, у т.ч. ПДВ 20% = 5 940,00 грн.,",35640,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-04,259,"Дочірнє підприємство ""Новий обрій""","м. Київ, вул. Івана Шевцова, буд. 1",37470683,"+;1212;оплата ефірного часу на радіо згідно з рахунком №44 від 02.07.19, у т.ч. ПДВ 20% = 7 260,00 грн.,",43560,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-04,260,"ТОВ ""Телерадіокомпанія ""Сіверські підприємства""","м. Київ, бульв. Тараса Шевченка, буд. 54/1",14255181,"+;1212;оплата ефірного часу на радіо згідно з рахунком №3  від 02.07.19, у т.ч. ПДВ 20% = 165,00 грн.,",990,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-04,261,"ТОВ ""Топ-радіо""","м. Київ, бульв. Тараса Шевченка, буд. 54/1",21117217,"+;1212;оплата ефірного часу на радіо згідно з рахунком №3  від 02.07.19, у т.ч. ПДВ 20% = 165,00 грн.,",990,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-04,262,"ТОВ ""Телерадіомовна компанія ""Радіо ""Хвиля""","м. Київ, бульв. Тараса Шевченка, буд. 54/1",24996257,"+;1212;оплата ефірного часу на радіо згідно з рахунком №3  від 02.07.19, у т.ч. ПДВ 20% = 165,00 грн.,",990,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-04,263,"ТОВ ""ТРК ""Шансон""","м. Київ, бульв. Тараса Шевченка, буд. 54/1",24085596,"+;1212;оплата ефірного часу на радіо згідно з рахунком №3 від 02.07.19, , у т.ч. ПДВ 20% = 1 320,00 грн.,",7920,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-04,264,"ПП ""ТРК ""ЧЦМЗ""","м. Київ, бульв. Тараса Шевченка, буд. 54/1",14209034,"+;1212;оплата ефірного часу на радіо згідно з рахунком №3 від 02.07.19, без ПДВ,",990,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-04,265,"ТОВ ""Євромюзік""","м. Київ, бульв. Тараса Шевченка, буд. 54/1",37027503,"+;1212;оплата ефірного часу на радіо згідно з рахунком №3 від 02.07.19, у т.ч. ПДВ 20% = 330,00 грн.,",1980,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-04,266,"ТОВ ""Телерадіокомпанія ""Контакт""","м. Київ, бульв. Тараса Шевченка, буд. 54/1",24512176,"+;1212;оплата ефірного часу на радіо згідно з рахунком №3 від 02.07.19, у т.ч. ПДВ 20% = 495,00 грн.,",2970,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-04,267,"ТОВ ""Радіокомпанія ""Ностальжі""","м. Запоріжжя, вул. Сєдова, буд. 12",22134050,"+;1212;оплата ефірного часу на радіо згідно з р-ф. №СФ-0000080 від 01.07.19 , у т.ч. ПДВ 20% = 402,00 грн.,",2412,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-04,268,"ТОВ ""ВИДАВНИЧИЙ БУДИНОК ""КЕРАМІСТ""","м. Запоріжжя, вул. Сєдова, буд. 16",31122120,"+;1110; виготовлення друкованих матеріалів (листівки) згідно з р-ф. № К-00003193 від 27.06.19, у т.ч. ПДВ 20% = 3 826,32 грн.,","22957,92",юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-04,269,"ТОВ ""ВИДАВНИЧИЙ БУДИНОК ""КЕРАМІСТ""","м. Запоріжжя, вул. Сєдова, буд. 16",31122120,"+;1110; виготовлення друкованих матеріалів (листівки) згідно з р-ф. № К-00003204 від 27.06.19, у т.ч. ПДВ 20% = 12 840,00 грн.,",77040,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-04,270,"ПАТ ""ПВК ""Десна""","м. Чернігів, просп. Перемоги, буд. 62",14242681,"+;1110; виготовлення друкованих матеріалів (інф.бюлетень) згідно з рах. № 1724 від 02.07.19, у т.ч. ПДВ 20% = 8 014,31 грн.,","48085,83",юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-04,271,"ТОВ ""Український газетний синдикат""","Київська обл., м. Бровари, вул. Сергія Москаленка, буд. 16Б",39699378,"+;1110; виготовлення друкованих матеріалів (інф.бюлетень) згідно з рах. № 424 від 02.07.19, у т.ч. ПДВ 20% = 6 141,67 грн.,",36850,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-04,272,"ТОВ ""Золоті сторінки""","м. Харків, вул. Космічна, буд. 26",30430555,"+;1110; виготовлення друкованих матеріалів згідно з рах. № 452 від 01.07.19, у т.ч. ПДВ 20% = 5 875,00 грн.,",35250,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1140,2019-07-04,273,"ТОВ ""Ред-груп""","м. Київ, вул. САКСАГАНСЬКОГО, буд. 43, оф. 4",37493009,"+;1140;виготовлення інших матеріалів передвиборчої агітації (кепка) згідно з рах. №67 від 26.06.19, у т.ч. ПДВ 20% = 3 480,00 грн.,",0,юридична особа,виготовлення інших матеріалів передвиборної агітації
ОПОЗИЦІЙНИЙ БЛОК,220,1400,2019-07-04,274,"ТОВ ""ТРЕЙДІВ""","м. Київ, вул. МАКІЇВСЬКА, буд. 8",42099445,"+;1400;інші витрати на передвиборчу агітацію (послуг.обробки та пак.листів) з-но з рах.№43 від 03.07.19, у т.ч. ПДВ 20% = 3 800,00 грн.,",22800,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
